student id,course id
2000001008,100107627401
2000004387,100107627401
2000000998,100107627401
2000002380,100107627401
2000003127,100107627401
2011549746,100107627401
2000004220,100107627401
2000005302,100107627401
2000006161,100107627401
2000003074,100107627401
2000004701,100107627401
2000001001,100107627401
2000006018,100107627401
2000005824,100107627401
2000003434,100107627401
2000000558,100107627401
2000001452,100107627401
2000002441,100107627401
2000003649,100107627401
2000004457,100107627401
2000003076,100107627401
2000003418,100107627401
2000003979,100107627401
2000002449,100107627401
2000004154,100107627401
2000004070,100107627401
2000002672,100107627401
2000003678,100107627401
2000002725,100107627401
2000004968,100107627402
2000004900,100107627402
2000005153,100107627402
2011549832,100107627402
2000006638,100107627402
2000002665,100107627402
2000002514,100107627402
2000004110,100107627402
2000005479,100107627402
2000004278,100107627402
2000002677,100107627402
2000002779,100107627402
2000004365,100107627402
2000003640,100107627402
2000006345,100107627402
2000001530,100107627402
2000002924,100107627402
2000003730,100107627402
2000003645,100107627402
2000002097,100107627402
2011551765,100107627402
2000004394,100107627402
2000003308,100107627402
2000000050,100107627402
2000002664,100107627402
2000000740,100107627402
2200002193,100107464803
2200002160,100107464803
2200008171,100107464803
2200003659,100107464803
2200001108,100107464803
2200007177,100107464803
2100004235,100107464803
2200009428,100107464803
2200002592,100107464803
2200003109,100107464803
2200004209,100107464803
2200000327,100107464803
2200005098,100107464803
2200003906,100107464803
2200005193,100107464803
2200001483,100107464803
2200006122,100107464803
2200002333,100107464803
2200007079,100107464803
2200011240,100107464803
2200011643,100107464803
2200010487,100107464803
2200004831,100107464803
2200006748,100107464803
2200007265,100107464803
2200009571,100107464803
2200009501,100107464803
2200010286,100107464803
2200005824,100107464803
2200009261,100107464803
2200006124,100107464803
2200005842,100107464803
2200002925,100107464803
2200010174,100107464803
2200011295,100107464803
2000004968,100107462901
2000000998,100107462901
1911547275,100107462901
2000005153,100107462901
1911549123,100107462901
2000002665,100107462901
2000005479,100107462901
2000001001,100107462901
2000006633,100107462901
2000003434,100107462901
2000004278,100107462901
2000000558,100107462901
2100004923,100107462901
2000001452,100107462901
2000004897,100107462901
2000002441,100107462901
2000004365,100107462901
2000003649,100107462901
2000003076,100107462901
1911547710,100107462901
2000001530,100107462901
1900007763,100107462901
1911549027,100107462901
1900009380,100107462901
1900007549,100107462901
2000004070,100107462901
2000003678,100107462901
2000003308,100107462901
2000000050,100107462901
2000002664,100107462901
1911549351,100107462901
2000000740,100107462901
2000001094,100107463001
2000004387,100107463001
2000000998,100107463001
2000002380,100107463001
2000003127,100107463001
2011549746,100107463001
2000002665,100107463001
2000006161,100107463001
2000003074,100107463001
2000004110,100107463001
2000004701,100107463001
2000001001,100107463001
2000006018,100107463001
2000005824,100107463001
2000003434,100107463001
2000000558,100107463001
2000001452,100107463001
2000002677,100107463001
2000002441,100107463001
2000004365,100107463001
1900009054,100107463001
2000003418,100107463001
2000003979,100107463001
2000003730,100107463001
2000000655,100107463001
2000002449,100107463001
2000004154,100107463001
2000004070,100107463001
2000002725,100107463001
2000003308,100107463001
2000002664,100107463001
2000001008,100107463002
2000004968,100107463002
2000005153,100107463002
2000004220,100107463002
2000005302,100107463002
2000004278,100107463002
1911548779,100107463002
2000003640,100107463002
2000003905,100107463002
2000001530,100107463002
1900008106,100107463002
2000002097,100107463002
2000004762,100107463002
1900007784,100107463002
2000002491,100107463002
1900006098,100107463002
2200002309,100107470502
2200003358,100107470502
2200002135,100107470502
2200002704,100107470502
2200002193,100107470502
2200003451,100107470502
2000000998,100107470502
2200002160,100107470502
2200006775,100107470502
2200004133,100107470502
2200002824,100107470502
2200011116,100107470502
2200003930,100107470502
2200002592,100107470502
2200002238,100107470502
2200003614,100107470502
2200002540,100107470502
2200008277,100107470502
2200003649,100107470502
2200009759,100107470502
2200003539,100107470502
2200003174,100107470502
2200000318,100107470502
2200010474,100107470502
2200003893,100107470502
2200006549,100107470502
2200002340,100107470502
2200002464,100107470502
2200000633,100107470502
2200002177,100107470502
2200000601,100107470502
2200001578,100107470502
2200002925,100107470502
2200010174,100107470502
2200011295,100107470502
2200002438,100107470502
2100006285,100107472401
2100010687,100107472401
2100004729,100107472401
2100008134,100107472401
2100006970,100107472401
2100004426,100107472401
2100012076,100107472401
2200000873,100107472401
2100003979,100107472401
2100012040,100107472401
2100004703,100107472401
2100002892,100107472401
2100004822,100107472401
2100004816,100107472401
2100002375,100107472401
2100005011,100107472401
2100009421,100107472401
2100004330,100107472401
2100003991,100107472401
2100008178,100107472401
2100010263,100107472401
2100007994,100107472401
2100003025,100107472401
2100008107,100107472401
2100011852,100107472401
1900007784,100107472401
2100002891,100107472401
2100008035,100107472401
2100012066,100107472401
2100006443,100107472401
2100006642,100107472401
2100004092,100107472401
2100011741,100107472401
2100005569,100107472402
2100005423,100107472402
2100004337,100107472402
2100005686,100107472402
2100011740,100107472402
2100012116,100107472402
2100004750,100107472402
2100009490,100107472402
2100003779,100107472402
2100005858,100107472402
2100003284,100107472402
2100004235,100107472402
2100003978,100107472402
2100012291,100107472402
2100009840,100107472402
2100004451,100107472402
2100010779,100107472402
2200001377,100107472402
2100009299,100107472402
2100004998,100107472402
2100005929,100107472402
2100009011,100107472402
2100010315,100107472402
2100011992,100107472402
2100011976,100107472402
2100002939,100107472402
2100002240,100107472402
2100002440,100107472402
2100008882,100107472402
2100002099,100107472402
2100006019,100107472402
2100009025,100107472402
2100005112,100107472402
2200004202,100107464801
2200002309,100107464801
2200009907,100107464801
2200006775,100107464801
2200004133,100107464801
2200010444,100107464801
2200003930,100107464801
2200009232,100107464801
2200008421,100107464801
2200003614,100107464801
2200000578,100107464801
2200002540,100107464801
2200003539,100107464801
2200003174,100107464801
2200008609,100107464801
2200008906,100107464801
2200009825,100107464801
2200007239,100107464801
2200003885,100107464801
2200007007,100107464801
2200002340,100107464801
2200007066,100107464801
2200007072,100107464801
2200007143,100107464801
2200008716,100107464801
2200008798,100107464801
2200002177,100107464801
2200002455,100107464801
2200000601,100107464801
2200007240,100107464801
2200007402,100107464801
2200004759,100107464801
2200007710,100107464801
2200002438,100107464801
2200006612,100107464802
2200010565,100107464802
2200000268,100107464802
2200001492,100107464802
2200001259,100107464802
2200011039,100107464802
2200002824,100107464802
2200009882,100107464802
2200000400,100107464802
2200004236,100107464802
2200006625,100107464802
2200005231,100107464802
2200004825,100107464802
2200000215,100107464802
2200002208,100107464802
2200002238,100107464802
2200001248,100107464802
2200001377,100107464802
2200000337,100107464802
2200000318,100107464802
2200005605,100107464802
2200011866,100107464802
2200002381,100107464802
2200000405,100107464802
2200009837,100107464802
2200000548,100107464802
2200000368,100107464802
2200000584,100107464802
2200001450,100107464802
2200001381,100107464802
2200011573,100107464802
2200006185,100107464802
2200001268,100107464802
2200008438,100107464802
2200000333,100107464802
2200005914,100107464802
2000001094,100107464902
2100010440,100107464902
2000000998,100107464902
2000006638,100107464902
2000004220,100107464902
2000002665,100107464902
2000002514,100107464902
2000005479,100107464902
2000006633,100107464902
2000000558,100107464902
2200001483,100107464902
2000002677,100107464902
2000004365,100107464902
2000003649,100107464902
2000003076,100107464902
2000001530,100107464902
1911546534,100107464902
2000003645,100107464902
2000000655,100107464902
2000004762,100107464902
2000002672,100107464902
2100008882,100107464902
2000002491,100107464902
2000004394,100107464902
2000002664,100107464902
2100004092,100107464902
2000001008,100107464901
2000004387,100107464901
2100004729,100107464901
2000004900,100107464901
2011549832,100107464901
2000002380,100107464901
2000003127,100107464901
2011549746,100107464901
2000005302,100107464901
2000006161,100107464901
2000003074,100107464901
2000004110,100107464901
2000001001,100107464901
2000006018,100107464901
2000005824,100107464901
2000003434,100107464901
2000004278,100107464901
2000001371,100107464901
2000001452,100107464901
2000002779,100107464901
2000002441,100107464901
2000003640,100107464901
2000006345,100107464901
2000003418,100107464901
2000003979,100107464901
2000003730,100107464901
2000002449,100107464901
2000004154,100107464901
2000002097,100107464901
2000004070,100107464901
2011551765,100107464901
2000003678,100107464901
2000002725,100107464901
2000003308,100107464901
2000000740,100107464901
2100005423,100107627002
2100008134,100107627002
2100010440,100107627002
2100006970,100107627002
2100004337,100107627002
2100005686,100107627002
2100011740,100107627002
2100004750,100107627002
2100009490,100107627002
2100003779,100107627002
2100005858,100107627002
2100012040,100107627002
2100012291,100107627002
2100009840,100107627002
2100004451,100107627002
2100010779,100107627002
2100004816,100107627002
2100011310,100107627002
2100009299,100107627002
2100009421,100107627002
2100004998,100107627002
2100004330,100107627002
2100010315,100107627002
2100008178,100107627002
2100011992,100107627002
2100003025,100107627002
2100002939,100107627002
2100008107,100107627002
2100011852,100107627002
2100002891,100107627002
2100008035,100107627002
2100002099,100107627002
2100006019,100107627002
2100009025,100107627002
2100005112,100107627002
2200002135,100107465003
2200002160,100107465003
2200006695,100107465003
2200000873,100107465003
2011549832,100107465003
2200007177,100107465003
2200004236,100107465003
2200005231,100107465003
2200004209,100107465003
2200004825,100107465003
2200008421,100107465003
2200002238,100107465003
2200005098,100107465003
2200005193,100107465003
2200000946,100107465003
2200006122,100107465003
2200004766,100107465003
2200003471,100107465003
2200008609,100107465003
2200005605,100107465003
2200000633,100107465003
2200004831,100107465003
2200005824,100107465003
2200006124,100107465003
2200005842,100107465003
2200002925,100107465003
2100008134,100107626903
2100010440,100107626903
2100006970,100107626903
2100012116,100107626903
2100004750,100107626903
2100012040,100107626903
2100004703,100107626903
2100011230,100107626903
2000006633,100107626903
2100002375,100107626903
2100009299,100107626903
2100009421,100107626903
2100004330,100107626903
2100003991,100107626903
2100008178,100107626903
2100003025,100107626903
2100007107,100107626903
2100008107,100107626903
2100002440,100107626903
2100011852,100107626903
2100002891,100107626903
2100008035,100107626903
2100006642,100107626903
2100011741,100107626903
2100005112,100107626903
2100010687,100107626901
2000004900,100107626901
2100011740,100107626901
2100005858,100107626901
2100012291,100107626901
2100009840,100107626901
2000001001,100107626901
2100006053,100107626901
2100010779,100107626901
2100004923,100107626901
2100004998,100107626901
2100010315,100107626901
2100011992,100107626901
2100005113,100107626901
2100006019,100107626901
2100012066,100107626901
2100012116,100107471603
2100004750,100107471603
2100006053,100107471603
2100002375,100107471603
2100004923,100107471603
2100009299,100107471603
2100004330,100107471603
2200003893,100107471603
2100011848,100107471603
2100011992,100107471603
2100011976,100107471603
2100002240,100107471603
2100007107,100107471603
2100002440,100107471603
2100011852,100107471603
2000004070,100107471603
2100005113,100107471603
2100006019,100107471603
2100011741,100107471603
2100005112,100107471603
2100005569,100107471602
2100006285,100107471602
2100004729,100107471602
2100008134,100107471602
2100005686,100107471602
2100004426,100107471602
2100011740,100107471602
2100009490,100107471602
2100003979,100107471602
2100012040,100107471602
2100003284,100107471602
2100003978,100107471602
2100002892,100107471602
2100012291,100107471602
2100009840,100107471602
2100004816,100107471602
2100005011,100107471602
2100009421,100107471602
2100005929,100107471602
2100010315,100107471602
2100008178,100107471602
2100003025,100107471602
2100008107,100107471602
2100002891,100107471602
2100008035,100107471602
2100002099,100107471602
2100006443,100107471602
2100010687,100107471601
2100005423,100107471601
2100010440,100107471601
2100006970,100107471601
2100004337,100107471601
2100006037,100107471601
2100003779,100107471601
2100005858,100107471601
2100004703,100107471601
2100003936,100107471601
2100005013,100107471601
2100007916,100107471601
2100003991,100107471601
2100009011,100107471601
2100011754,100107471601
2100010263,100107471601
1900008106,100107471601
2100002939,100107471601
2100003547,100107471601
2100012066,100107471601
2100006642,100107471601
2000001008,100107465101
2000004387,100107465101
2000004900,100107465101
2011549832,100107465101
2000002380,100107465101
2000003127,100107465101
2011549746,100107465101
2000006161,100107465101
2000002514,100107465101
2000003074,100107465101
2000004110,100107465101
2000001001,100107465101
2000006018,100107465101
2000005824,100107465101
2000003434,100107465101
2000004278,100107465101
2000001371,100107465101
2000001452,100107465101
2000002779,100107465101
2000002441,100107465101
2000004457,100107465101
2000003640,100107465101
1911546534,100107465101
2000003418,100107465101
2000003979,100107465101
2000003730,100107465101
2000002449,100107465101
2000004154,100107465101
2000002097,100107465101
2000004762,100107465101
2011551765,100107465101
2000003678,100107465101
2000002725,100107465101
2000003308,100107465101
2000000740,100107465101
2000001094,100107465102
2000000998,100107465102
2000006638,100107465102
2000004220,100107465102
2000002665,100107465102
2000005479,100107465102
2000006633,100107465102
2100011310,100107465102
2000000558,100107465102
2000002677,100107465102
2000004365,100107465102
2000003649,100107465102
2000003076,100107465102
2100003991,100107465102
2000006345,100107465102
2200006071,100107465102
2000003905,100107465102
2000001530,100107465102
2100002240,100107465102
2000003645,100107465102
2000000655,100107465102
1900007784,100107465102
2000004070,100107465102
2000002672,100107465102
2000002491,100107465102
2000004394,100107465102
2000002664,100107465102
2000001094,100107462101
2011549832,100107462101
2000004490,100107462101
2000004220,100107462101
2000002665,100107462101
2100003779,100107462101
2000006161,100107462101
2000005479,100107462101
2000006633,100107462101
2100011310,100107462101
2000004278,100107462101
2000002677,100107462101
2200004486,100107462101
2000004365,100107462101
2000003649,100107462101
2000003640,100107462101
2000001530,100107462101
2000002924,100107462101
2000003418,100107462101
2000003730,100107462101
2000000655,100107462101
1900007784,100107462101
2000004070,100107462101
2011551765,100107462101
2000003308,100107462101
2000000050,100107462101
2000002664,100107462101
2000003177,100107462101
2000000740,100107462101
2000001008,100107462102
2000004387,100107462102
2100004729,100107462102
2000000998,100107462102
2000004900,100107462102
2000002380,100107462102
2000003127,100107462102
2000006638,100107462102
2011549746,100107462102
2000005302,100107462102
2000002514,100107462102
2000003074,100107462102
2000004701,100107462102
2000001001,100107462102
2000006018,100107462102
2000003434,100107462102
2000001452,100107462102
2000002779,100107462102
2000002441,100107462102
2000004457,100107462102
2000003076,100107462102
2000006345,100107462102
2000003979,100107462102
2000002449,100107462102
2000004154,100107462102
2000002097,100107462102
2000002672,100107462102
2000002725,100107462102
2000001094,100107463502
2000001008,100107463502
2000004387,100107463502
2000002177,100107463502
2000002380,100107463502
2000003127,100107463502
2011549746,100107463502
2000005302,100107463502
2000006161,100107463502
2000003074,100107463502
2000004110,100107463502
2000005479,100107463502
2000004701,100107463502
2000001001,100107463502
2000006018,100107463502
2000003434,100107463502
2000004278,100107463502
2000000558,100107463502
2000001371,100107463502
2100004923,100107463502
2000002677,100107463502
2000003649,100107463502
2000003076,100107463502
2000003640,100107463502
2000001530,100107463502
2000003418,100107463502
2000003979,100107463502
2000003730,100107463502
2000000655,100107463502
2000002449,100107463502
2000004154,100107463502
2000004762,100107463502
2000001008,100107463601
2000004387,100107463601
2000000998,100107463601
2000002380,100107463601
2000004220,100107463601
2000006161,100107463601
2000003074,100107463601
2000004701,100107463601
2000001001,100107463601
2000005824,100107463601
2000003434,100107463601
2000000558,100107463601
2000001452,100107463601
2200004486,100107463601
2000002441,100107463601
2000003649,100107463601
2000004457,100107463601
2000003076,100107463601
2000003418,100107463601
2000003979,100107463601
2000002449,100107463601
2000004154,100107463601
2000004070,100107463601
2000002672,100107463601
2000003678,100107463601
2000002725,100107463601
1900006098,100107463601
1911549395,100107463601
2000004968,100107463602
2000004900,100107463602
2000005153,100107463602
2011549832,100107463602
2000006638,100107463602
2000002665,100107463602
2000002514,100107463602
2000004110,100107463602
2000005479,100107463602
2000006633,100107463602
2000004278,100107463602
2000002677,100107463602
2100008342,100107463602
2000002779,100107463602
2000004365,100107463602
2000003640,100107463602
2000006345,100107463602
2000001530,100107463602
2000002924,100107463602
2000003730,100107463602
2000003645,100107463602
2000002097,100107463602
1900007784,100107463602
2011551765,100107463602
2000004394,100107463602
2000003308,100107463602
2000000050,100107463602
2000002664,100107463602
2000003177,100107463602
2000000740,100107463602
2100006285,100107464802
2100004729,100107464802
2100005423,100107464802
2100010440,100107464802
2100004337,100107464802
2100005686,100107464802
2100004426,100107464802
2100003979,100107464802
2100003284,100107464802
2100003978,100107464802
2100002892,100107464802
2100004451,100107464802
2100004816,100107464802
2100009415,100107464802
2100002375,100107464802
2100004419,100107464802
2100005011,100107464802
1911548779,100107464802
2100007588,100107464802
2100003936,100107464802
2100005013,100107464802
2100005929,100107464802
2100004330,100107464802
2100003991,100107464802
2100009011,100107464802
2100011976,100107464802
2100003025,100107464802
2100007107,100107464802
2100002440,100107464802
1900009380,100107464802
2100005113,100107464802
2100003547,100107464802
2100005569,100107465001
2100002975,100107465001
2100008134,100107465001
2000000998,100107465001
2100006037,100107465001
2100012076,100107465001
2100004031,100107465001
2100004235,100107465001
2100011818,100107465001
2100002892,100107465001
2100009840,100107465001
2100010779,100107465001
2100004816,100107465001
2100009415,100107465001
2100011310,100107465001
2100004923,100107465001
2100012041,100107465001
2100005983,100107465001
2100012340,100107465001
2100008342,100107465001
2100002374,100107465001
2100009299,100107465001
2100004998,100107465001
2000004365,100107465001
2100004330,100107465001
2100010315,100107465001
2100010263,100107465001
2100010071,100107465001
1800005224,100107465001
2100008882,100107465001
2100005113,100107465001
2100006019,100107465001
2000002408,100107465001
2100011037,100107465001
1711542439,100107465001
2100006642,100107465001
2100004092,100107465001
2200006550,100107470503
2200006695,100107470503
2200000873,100107470503
2200004236,100107470503
2200006625,100107470503
2200005231,100107470503
2200000319,100107470503
2200011621,100107470503
2200004209,100107470503
2200004825,100107470503
2200005098,100107470503
2200005193,100107470503
1911548779,100107470503
2200000946,100107470503
2200006620,100107470503
2200001483,100107470503
2200006122,100107470503
2200004766,100107470503
2200006159,100107470503
2100007916,100107470503
2200005605,100107470503
2200006071,100107470503
2200006605,100107470503
2200006985,100107470503
2200004831,100107470503
2200006467,100107470503
2200012160,100107470503
2200006185,100107470503
2200005254,100107470503
2200006654,100107470503
2200005824,100107470503
2200006124,100107470503
2200005842,100107470503
2200005914,100107470503
2200004926,100107470503
2200004202,100107470504
2200008171,100107470504
2200001108,100107470504
2200000400,100107470504
2200009428,100107470504
2200007989,100107470504
2200008348,100107470504
2200006781,100107470504
2200003109,100107470504
2200009232,100107470504
2200000327,100107470504
2200008427,100107470504
2200002495,100107470504
2200010420,100107470504
2200002333,100107470504
2200008115,100107470504
2200007079,100107470504
2200006741,100107470504
2200007832,100107470504
2200008906,100107470504
2200007239,100107470504
2200003885,100107470504
2200007007,100107470504
2200003921,100107470504
2200007066,100107470504
2200011643,100107470504
2200007072,100107470504
2200007143,100107470504
2200008716,100107470504
2200009837,100107470504
2200010487,100107470504
2200000368,100107470504
2200006748,100107470504
2200008798,100107470504
2200007240,100107470504
2200008152,100107470504
2200007402,100107470504
2200007710,100107470504
2200009261,100107470504
2200008438,100107470504
2200011376,100107470505
2200009448,100107470505
2200010565,100107470505
2200009102,100107470505
2200009907,100107470505
2200001765,100107470505
2200004863,100107470505
2200003659,100107470505
2200010444,100107470505
2200011039,100107470505
2200007177,100107470505
2200009882,100107470505
2200011704,100107470505
2200008421,100107470505
2200002208,100107470505
2200000578,100107470505
2200003906,100107470505
2200009620,100107470505
2200008609,100107470505
2200008337,100107470505
2200009825,100107470505
2200002381,100107470505
2200011240,100107470505
2200010269,100107470505
2200007265,100107470505
2200011077,100107470505
2200011573,100107470505
2200009571,100107470505
2200009501,100107470505
2200010286,100107470505
2100008882,100107470505
2200002076,100107470505
2200010216,100107470505
2200009170,100107470505
2200010939,100107470505
2200000333,100107470505
2200007875,100107470505
